Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value
2020,372,Ireland,9,Stock,1,Inward,1423310.592,,,3.448101,,
2020,372,Ireland,9,Stock,2,Outward,1269153.871,,,3.169045,,
2020,376,Israel,8,Flow,1,Inward,20968.888,,,2.414204,,
2020,376,Israel,8,Flow,2,Outward,4578.849,,,0.705985,,
2020,376,Israel,9,Stock,1,Inward,182629.485,,,0.442437,,
2020,376,Israel,9,Stock,2,Outward,100539.469,,,0.251045,,
2020,380,Italy,8,Flow,1,Inward,-20946.744,,,-2.411654,,
2020,380,Italy,8,Flow,2,Outward,2928.592,,,0.451542,,
2020,380,Italy,9,Stock,1,Inward,480249.837,,,1.163449,,
2020,380,Italy,9,Stock,2,Outward,588153.584,,,1.468605,,
2020,388,Jamaica,8,Flow,1,Inward,265.101,,,0.030522,,
2020,388,Jamaica,8,Flow,2,Outward,6.693,,,0.001032,,
2020,388,Jamaica,9,Stock,1,Inward,17692.86,,,0.042863,,
2020,388,Jamaica,9,Stock,2,Outward,1019.872,,,0.002547,,
2020,392,Japan,8,Flow,1,Inward,11768.226,,,1.354907,,
2020,392,Japan,8,Flow,2,Outward,99708.195,,,15.373398,,
2020,392,Japan,9,Stock,1,Inward,250070.146,,,0.605818,,
2020,392,Japan,9,Stock,2,Outward,1884824.02,,,4.706358,,
2020,400,Jordan,8,Flow,1,Inward,760.282,,,0.087533,,
2020,400,Jordan,8,Flow,2,Outward,26.338,,,0.004061,,
2020,400,Jordan,9,Stock,1,Inward,36589.859,,,0.088642,,
2020,400,Jordan,9,Stock,2,Outward,681.127,,,0.001701,,
2020,398,Kazakhstan,8,Flow,1,Inward,3669.643,,,0.422496,,
2020,398,Kazakhstan,8,Flow,2,Outward,-2205.8,,,-0.340099,,
2020,398,Kazakhstan,9,Stock,1,Inward,151910.1,,,0.368016,,
2020,398,Kazakhstan,9,Stock,2,Outward,13859.7,,,0.034607,,
2020,404,Kenya,8,Flow,1,Inward,1509.621,,,0.173807,,
2020,404,Kenya,8,Flow,2,Outward,1297.115,,,0.199994,,
2020,404,Kenya,9,Stock,1,Inward,9796.303,,,0.023732,,
2020,404,Kenya,9,Stock,2,Outward,1719.749,,,0.004294,,
2020,296,Kiribati,8,Flow,1,Inward,2.624,Asset/liability basis.,,0.000302,,
2020,296,Kiribati,8,Flow,2,Outward,0.112,Asset/liability basis.,,1.70E-05,,
2020,296,Kiribati,9,Stock,1,Inward,11.955,Asset/liability basis.,,2.90E-05,,
2020,296,Kiribati,9,Stock,2,Outward,1.38,,,3.00E-06,,
2020,412,Kosovo,8,Flow,1,Inward,394.822,,,0.045457,,
2020,412,Kosovo,8,Flow,2,Outward,67.488,,,0.010406,,
2020,412,Kosovo,9,Stock,1,Inward,5189.865,,,0.012573,,
2020,412,Kosovo,9,Stock,2,Outward,585.57,,,0.001462,,
2020,414,Kuwait,8,Flow,1,Inward,239.687,,,0.027596,,
2020,414,Kuwait,8,Flow,2,Outward,7931.542,,,1.222916,,
2020,414,Kuwait,9,Stock,1,Inward,14951.91,,,0.036222,,
2020,414,Kuwait,9,Stock,2,Outward,35631.752,,,0.088972,,
2020,417,Kyrgyzstan,8,Flow,1,Inward,-401.519,,,-0.046228,,
2020,417,Kyrgyzstan,8,Flow,2,Outward,2,,,0.000308,,
2020,417,Kyrgyzstan,9,Stock,1,Inward,5499.465,,,0.013323,,
2020,417,Kyrgyzstan,9,Stock,2,Outward,1517.558,,,0.003789,,
2020,418,Lao People's Dem. Rep.,8,Flow,1,Inward,967.706,,,0.111415,,
2020,418,Lao People's Dem. Rep.,9,Stock,1,Inward,11135.878,,,0.026978,,
2020,418,Lao People's Dem. Rep.,9,Stock,2,Outward,94.659,,,0.000236,,
2020,428,Latvia,8,Flow,1,Inward,993.711,,,0.114409,,
2020,428,Latvia,8,Flow,2,Outward,254.71,,,0.039272,,
2020,428,Latvia,9,Stock,1,Inward,20614.04,,,0.049939,,
2020,428,Latvia,9,Stock,2,Outward,2559.729,,,0.006392,,
2020,422,Lebanon,8,Flow,1,Inward,1606.895,,,0.185006,,
2020,422,Lebanon,8,Flow,2,Outward,28.913,,,0.004458,,
2020,422,Lebanon,9,Stock,1,Inward,69477.44,,,0.168315,,
2020,422,Lebanon,9,Stock,2,Outward,16001.71,,,0.039956,,
2020,426,Lesotho,8,Flow,1,Inward,27.958,,,0.003219,,
2020,426,Lesotho,9,Stock,1,Inward,1128.988,,,0.002735,,
2020,430,Liberia,8,Flow,1,Inward,737.968,,,0.084964,,
2020,430,Liberia,8,Flow,2,Outward,80.074,,,0.012346,,
2020,430,Liberia,9,Stock,1,Inward,9393.028,,,0.022755,,
2020,430,Liberia,9,Stock,2,Outward,4827.719,,,0.012055,,
2020,434,Libya,8,Flow,2,Outward,-487.2,,,-0.075118,,
2020,434,Libya,9,Stock,1,Inward,18461.897,,,0.044726,,
2020,434,Libya,9,Stock,2,Outward,20455.471,,,0.051077,,
2020,440,Lithuania,8,Flow,1,Inward,488.438,,,0.056235,,
2020,440,Lithuania,8,Flow,2,Outward,-12.815,,,-0.001976,,
2020,440,Lithuania,9,Stock,1,Inward,24860.062,,,0.060226,,
2020,440,Lithuania,9,Stock,2,Outward,5690.01,,,0.014208,,
2020,442,Luxembourg,8,Flow,1,Inward,-3358.058,,,-0.386622,,
2020,442,Luxembourg,8,Flow,2,Outward,103045.553,,,15.887964,,
2020,442,Luxembourg,9,Stock,1,Inward,1439589.903,,,3.487539,,
2020,442,Luxembourg,9,Stock,2,Outward,1754058.631,,,4.37984,,
2020,450,Madagascar,8,Flow,1,Inward,358.467,,,0.041271,,
2020,450,Madagascar,8,Flow,2,Outward,119.093,,,0.018362,,
2020,450,Madagascar,9,Stock,1,Inward,4100.564,,,0.009934,,
2020,450,Madagascar,9,Stock,2,Outward,713.699,,,0.001782,,
2020,454,Malawi,8,Flow,1,Inward,252.179,,,0.029034,,
2020,454,Malawi,8,Flow,2,Outward,-153.907,,,-0.02373,,
2020,454,Malawi,9,Stock,1,Inward,1556.531,,,0.003771,,
2020,454,Malawi,9,Stock,2,Outward,230.296,,,0.000575,,
2020,458,Malaysia,8,Flow,1,Inward,3159.515,,,0.363763,,
2020,458,Malaysia,8,Flow,2,Outward,2419.387,,,0.37303,,
2020,458,Malaysia,9,Stock,1,Inward,170682.445,,,0.413494,,
2020,458,Malaysia,9,Stock,2,Outward,128368.968,,,0.320534,,
2020,462,Maldives,8,Flow,1,Inward,440.712,Asset/liability basis.,,0.05074,,
2020,462,Maldives,9,Stock,1,Inward,5552.446,,,0.013451,,
2020,466,Mali,8,Flow,1,Inward,536.852,,,0.061809,,
2020,466,Mali,8,Flow,2,Outward,1.155,,,0.000178,,
2020,466,Mali,9,Stock,1,Inward,6257.063,,,0.015158,,
2020,466,Mali,9,Stock,2,Outward,255.818,,,0.000639,,
2020,470,Malta,8,Flow,1,Inward,1907.622,,,0.21963,,
2020,470,Malta,8,Flow,2,Outward,142.027,,,0.021898,,
2020,470,Malta,9,Stock,1,Inward,16955.263,,,0.041076,,
2020,470,Malta,9,Stock,2,Outward,8961.203,,,0.022376,,
2020,584,Marshall Islands,8,Flow,1,Inward,3.045,,,0.000351,,
2020,584,Marshall Islands,9,Stock,1,Inward,154.098,,,0.000373,,
2020,478,Mauritania,8,Flow,1,Inward,930.529,,,0.107134,,
2020,478,Mauritania,8,Flow,2,Outward,6.027,,,0.000929,,
2020,478,Mauritania,9,Stock,1,Inward,3340.379,,,0.008092,,
2020,478,Mauritania,9,Stock,2,Outward,2.694,,,7.00E-06,,
2020,480,Mauritius,8,Flow,1,Inward,224.668,,,0.025867,,
2020,480,Mauritius,8,Flow,2,Outward,16.088,,,0.00248,,
2020,480,Mauritius,9,Stock,1,Inward,5630.328,,,0.01364,,
2020,480,Mauritius,9,Stock,2,Outward,940.276,,,0.002348,,
2020,484,Mexico,8,Flow,1,Inward,28224.621,,,3.249576,,
2020,484,Mexico,8,Flow,2,Outward,1720.327,,,0.265247,,
2020,484,Mexico,9,Stock,1,Inward,544430.243,,,1.318932,,
2020,484,Mexico,9,Stock,2,Outward,189135.162,,,0.472266,,
2020,496,Mongolia,8,Flow,1,Inward,1719.12,,,0.197927,,
2020,496,Mongolia,8,Flow,2,Outward,25.97,,,0.004004,,
2020,496,Mongolia,9,Stock,1,Inward,24206.69,,,0.058643,,
2020,496,Mongolia,9,Stock,2,Outward,696.71,,,0.00174,,
2020,499,Montenegro,8,Flow,1,Inward,532.284,,,0.061283,,
2020,499,Montenegro,8,Flow,2,Outward,-5.159,,,-0.000795,,
2020,499,Montenegro,9,Stock,1,Inward,5722.722,,,0.013864,,
2020,499,Montenegro,9,Stock,2,Outward,157.075,,,0.000392,,
2020,500,Montserrat,8,Flow,1,Inward,2.777,Asset/liability basis.,,0.00032,,
2020,500,Montserrat,9,Stock,1,Inward,35.523,Asset/liability basis.,,8.60E-05,,
2020,504,Morocco,8,Flow,1,Inward,1419.208,,,0.163397,,
2020,504,Morocco,8,Flow,2,Outward,458.363,,,0.070672,,
2020,504,Morocco,9,Stock,1,Inward,71975.013,,,0.174366,,
2020,504,Morocco,9,Stock,2,Outward,7323.413,,,0.018286,,
2020,508,Mozambique,8,Flow,1,Inward,3034.562,,,0.349377,,
2020,508,Mozambique,8,Flow,2,Outward,153.38,,,0.023649,,
2020,508,Mozambique,9,Stock,1,Inward,46279.79,,,0.112117,,
2020,508,Mozambique,9,Stock,2,Outward,7.162,,,1.80E-05,,
2020,104,Myanmar,8,Flow,1,Inward,1907.154,,,0.219576,,
2020,104,Myanmar,9,Stock,1,Inward,35122.382,,,0.085087,,
2020,516,Namibia,8,Flow,1,Inward,-146.487,,,-0.016865,,
2020,516,Namibia,8,Flow,2,Outward,51.687,,,0.007969,,
2020,516,Namibia,9,Stock,1,Inward,7046.599,,,0.017071,,
2020,516,Namibia,9,Stock,2,Outward,1066.211,,,0.002662,,
2020,520,Nauru,8,Flow,1,Inward,-3.331,,,-0.000384,,
2020,520,Nauru,8,Flow,2,Outward,1.414,,,0.000218,,
2020,524,Nepal,8,Flow,1,Inward,126.493,,,0.014563,,
2020,524,Nepal,9,Stock,1,Inward,1706.812,,,0.004135,,
2020,528,Netherlands (Kingdom of the),8,Flow,1,Inward,-131779.613,,,-15.172137,,
2020,528,Netherlands (Kingdom of the),8,Flow,2,Outward,-175362.41,,,-27.038059,,
2020,528,Netherlands (Kingdom of the),9,Stock,1,Inward,2958682.918,,,7.167681,,
2020,528,Netherlands (Kingdom of the),9,Stock,2,Outward,3648392.464,,,9.109944,,
2020,530,Netherlands Antilles,8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,530,Netherlands Antilles,8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,530,Netherlands Antilles,9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,530,Netherlands Antilles,9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,540,New Caledonia,8,Flow,1,Inward,571.728,,,0.065825,,
2020,540,New Caledonia,8,Flow,2,Outward,54.799,,,0.008449,,
2020,540,New Caledonia,9,Stock,1,Inward,16705.107,,,0.04047,,
2020,540,New Caledonia,9,Stock,2,Outward,1045.342,,,0.00261,,
2020,554,New Zealand,8,Flow,1,Inward,4746.903,,,0.546524,,
2020,554,New Zealand,8,Flow,2,Outward,658.211,,,0.101486,,
2020,554,New Zealand,9,Stock,1,Inward,93190.721,,,0.225763,,
2020,554,New Zealand,9,Stock,2,Outward,20923.611,,,0.052246,,
2020,558,Nicaragua,8,Flow,1,Inward,746.5,,,0.085947,,
2020,558,Nicaragua,8,Flow,2,Outward,39.5,,,0.00609,,
2020,558,Nicaragua,9,Stock,1,Inward,9986,,,0.024192,,
2020,558,Nicaragua,9,Stock,2,Outward,799.9,,,0.001997,,
2020,562,Niger,8,Flow,1,Inward,360.654,,,0.041523,,
2020,562,Niger,8,Flow,2,Outward,14.992,,,0.002312,,
2020,562,Niger,9,Stock,1,Inward,8182.613,,,0.019823,,
2020,562,Niger,9,Stock,2,Outward,398.963,,,0.000996,,
2020,566,Nigeria,8,Flow,1,Inward,2385.278,,,0.274623,,
2020,566,Nigeria,8,Flow,2,Outward,1473.332,,,0.227164,,
2020,566,Nigeria,9,Stock,1,Inward,87012.56,,,0.210796,,
2020,566,Nigeria,9,Stock,2,Outward,12271.32,,,0.030641,,
2020,807,North Macedonia,8,Flow,1,Inward,230.061,,,0.026487,,
2020,807,North Macedonia,8,Flow,2,Outward,53.361,,,0.008227,,
2020,807,North Macedonia,9,Stock,1,Inward,7180.566,,,0.017396,,
2020,807,North Macedonia,9,Stock,2,Outward,121.282,,,0.000303,,
2020,578,Norway,8,Flow,1,Inward,-5620.108,,,-0.647058,,
2020,578,Norway,8,Flow,2,Outward,-10368.281,,,-1.598622,,
2020,578,Norway,9,Stock,1,Inward,159763.892,,,0.387043,,
2020,578,Norway,9,Stock,2,Outward,218534.115,,,0.545674,,
2020,512,Oman,8,Flow,1,Inward,1914.174,,,0.220384,,
2020,512,Oman,8,Flow,2,Outward,-840.052,,,-0.129522,,
2020,512,Oman,9,Stock,1,Inward,41841.352,,,0.101365,,
2020,512,Oman,9,Stock,2,Outward,5508.453,,,0.013754,,
2020,586,Pakistan,8,Flow,1,Inward,2057,,,0.236828,,
2020,586,Pakistan,8,Flow,2,Outward,-45,,,-0.006938,,
2020,586,Pakistan,9,Stock,1,Inward,31959.716,,,0.077425,,
2020,586,Pakistan,9,Stock,2,Outward,1933.77,,,0.004829,,
2020,585,Palau,8,Flow,1,Inward,43.1,,,0.004962,,
2020,585,Palau,9,Stock,1,Inward,754.1,,,0.001827,,
2020,591,Panama,8,Flow,1,Inward,1401.277,,,0.161333,,
2020,591,Panama,8,Flow,2,Outward,-7.388,,,-0.001139,,
2020,591,Panama,9,Stock,1,Inward,58128.051,,,0.140821,,
2020,591,Panama,9,Stock,2,Outward,5706.398,,,0.014249,,
2020,598,Papua New Guinea,8,Flow,1,Inward,111.768,,,0.012868,,
2020,598,Papua New Guinea,8,Flow,2,Outward,-990.339,,,-0.152694,,
2020,598,Papua New Guinea,9,Stock,1,Inward,4446.456,,,0.010772,,
2020,598,Papua New Guinea,9,Stock,2,Outward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
2020,600,Paraguay,8,Flow,1,Inward,322.759,,,0.03716,,
2020,600,Paraguay,8,Flow,2,Outward,39.829,,,0.006141,,
2020,600,Paraguay,9,Stock,1,Inward,7376.179,,,0.017869,,
2020,604,Peru,8,Flow,1,Inward,-768.9,,,-0.088526,,
2020,604,Peru,8,Flow,2,Outward,448.102,,,0.06909,,
2020,604,Peru,9,Stock,1,Inward,111670.803,,,0.270533,,
2020,604,Peru,9,Stock,2,Outward,10390.597,,,0.025945,,
2020,608,Philippines,8,Flow,1,Inward,3253.804,Asset/liability basis.,,0.374619,,
2020,608,Philippines,8,Flow,2,Outward,-6.298,Asset/liability basis.,,-0.000971,,
2020,608,Philippines,9,Stock,1,Inward,100090.741,Asset/liability basis.,,0.242479,,
2020,608,Philippines,9,Stock,2,Outward,59720.722,,,0.149121,,
2020,616,Poland,8,Flow,1,Inward,15779.48,,,1.816733,,
2020,616,Poland,8,Flow,2,Outward,880.93,,,0.135825,,
2020,616,Poland,9,Stock,1,Inward,263000.426,,,0.637143,,
2020,616,Poland,9,Stock,2,Outward,26645.807,,,0.066534,,
2020,620,Portugal,8,Flow,1,Inward,7814.327,,,0.899684,,
2020,620,Portugal,8,Flow,2,Outward,2166.296,,,0.334008,,
2020,620,Portugal,9,Stock,1,Inward,177983.827,,,0.431182,,
2020,620,Portugal,9,Stock,2,Outward,62194.115,,,0.155297,,
2020,634,Qatar,8,Flow,1,Inward,-2434.066,,,-0.28024,,
2020,634,Qatar,8,Flow,2,Outward,2729.945,,,0.420914,,
2020,634,Qatar,9,Stock,1,Inward,28627.06,,,0.069352,,
2020,634,Qatar,9,Stock,2,Outward,47510.087,,,0.118631,,
2020,410,Republic of Korea,8,Flow,1,Inward,8764.9,Asset/liability basis.,,1.009126,,
2020,410,Republic of Korea,8,Flow,2,Outward,34832.4,Asset/liability basis.,,5.370595,,
2020,410,Republic of Korea,9,Stock,1,Inward,260801.1,Asset/liability basis.,,0.631815,,
2020,410,Republic of Korea,9,Stock,2,Outward,515402.7,,,1.286948,,
2020,498,Republic of Moldova,8,Flow,1,Inward,149.96,,,0.017265,,
2020,498,Republic of Moldova,8,Flow,2,Outward,-1.97,,,-0.000304,,
2020,498,Republic of Moldova,9,Stock,1,Inward,4709.56,,,0.011409,,
2020,498,Republic of Moldova,9,Stock,2,Outward,297.86,,,0.000744,,
2020,642,Romania,8,Flow,1,Inward,3432.027,,,0.395138,,
2020,642,Romania,8,Flow,2,Outward,53.089,,,0.008186,,
2020,642,Romania,9,Stock,1,Inward,111387.371,,,0.269846,,
2020,642,Romania,9,Stock,2,Outward,2947.996,,,0.007361,,
2020,643,Russian Federation,8,Flow,1,Inward,10409.87,,,1.198516,,
2020,643,Russian Federation,8,Flow,2,Outward,6777.73,,,1.045017,,
2020,643,Russian Federation,9,Stock,1,Inward,449050.5,,,1.087866,,
2020,643,Russian Federation,9,Stock,2,Outward,381144,,,0.951707,,
2020,646,Rwanda,8,Flow,1,Inward,259.548,,,0.029882,,
2020,646,Rwanda,8,Flow,2,Outward,0.001,,,0,,
2020,646,Rwanda,9,Stock,1,Inward,2707.097,,,0.006558,,
2020,646,Rwanda,9,Stock,2,Outward,73.643,,,0.000184,,
2020,659,Saint Kitts and Nevis,8,Flow,1,Inward,-0.495,Asset/liability basis.,,-5.70E-05,,
2020,659,Saint Kitts and Nevis,8,Flow,2,Outward,7.883,Asset/liability basis.,,0.001215,,
2020,659,Saint Kitts and Nevis,9,Stock,1,Inward,1651.369,Asset/liability basis.,,0.004001,,
2020,659,Saint Kitts and Nevis,9,Stock,2,Outward,106.057,,,0.000265,,
2020,662,Saint Lucia,8,Flow,1,Inward,97.173,Asset/liability basis.,,0.011188,,
2020,662,Saint Lucia,8,Flow,2,Outward,-34.882,Asset/liability basis.,,-0.005378,,
2020,662,Saint Lucia,9,Stock,1,Inward,1718.504,Asset/liability basis.,,0.004163,,
2020,662,Saint Lucia,9,Stock,2,Outward,674.226,,,0.001684,,
2020,670,Saint Vincent and the Grenadines,8,Flow,1,Inward,56.882,Asset/liability basis.,,0.006549,,
2020,670,Saint Vincent and the Grenadines,8,Flow,2,Outward,3.464,Asset/liability basis.,,0.000534,,
2020,670,Saint Vincent and the Grenadines,9,Stock,1,Inward,1364.635,Asset/liability basis.,,0.003306,,
2020,670,Saint Vincent and the Grenadines,9,Stock,2,Outward,94.908,,,0.000237,,
2020,882,Samoa,8,Flow,1,Inward,4.263,,,0.000491,,
2020,882,Samoa,8,Flow,2,Outward,1.573,,,0.000243,,
2020,882,Samoa,9,Stock,1,Inward,325.383,,,0.000788,,
2020,882,Samoa,9,Stock,2,Outward,53.688,,,0.000134,,
2020,678,Sao Tome and Principe,8,Flow,1,Inward,33.029,,,0.003803,,
2020,678,Sao Tome and Principe,8,Flow,2,Outward,0.853,,,0.000132,,
2020,678,Sao Tome and Principe,9,Stock,1,Inward,351.509,,,0.000852,,
2020,678,Sao Tome and Principe,9,Stock,2,Outward,4.199,,,1.00E-05,,
2020,682,Saudi Arabia,8,Flow,1,Inward,1621.264,,,0.18666,,
2020,682,Saudi Arabia,8,Flow,2,Outward,5410.923,,,0.834277,,
2020,682,Saudi Arabia,9,Stock,1,Inward,152192.035,,,0.368699,,
2020,682,Saudi Arabia,9,Stock,2,Outward,130437.1,,,0.325698,,
2020,686,Senegal,8,Flow,1,Inward,1845.664,,,0.212496,,
2020,686,Senegal,8,Flow,2,Outward,99.186,,,0.015293,,
2020,686,Senegal,9,Stock,1,Inward,9066.102,,,0.021963,,
2020,686,Senegal,9,Stock,2,Outward,1004.543,,,0.002508,,
2020,688,Serbia,8,Flow,1,Inward,3468.526,,,0.399341,,
2020,688,Serbia,8,Flow,2,Outward,112.203,,,0.0173,,
2020,688,Serbia,9,Stock,1,Inward,52220.082,,,0.126508,,
2020,688,Serbia,9,Stock,2,Outward,4548.216,,,0.011357,,
2020,891,Serbia and Montenegro,8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,891,Serbia and Montenegro,8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,891,Serbia and Montenegro,9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,891,Serbia and Montenegro,9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,690,Seychelles,8,Flow,1,Inward,202.619,,,0.023328,,
2020,690,Seychelles,8,Flow,2,Outward,63.019,,,0.009716,,
2020,690,Seychelles,9,Stock,1,Inward,3084.511,,,0.007473,,
2020,690,Seychelles,9,Stock,2,Outward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
2020,694,Sierra Leone,8,Flow,1,Inward,51,,,0.005872,,
2020,694,Sierra Leone,9,Stock,1,Inward,2219.477,,,0.005377,,
2020,702,Singapore,8,Flow,1,Inward,71549.826,,,8.237722,,
2020,702,Singapore,8,Flow,2,Outward,39793.019,Asset/liability basis.,,6.135443,,
2020,702,Singapore,9,Stock,1,Inward,1604529.385,Asset/liability basis.,,3.88712,,
2020,702,Singapore,9,Stock,2,Outward,896570.229,,,2.238713,,
2020,534,Sint Maarten (Dutch part),8,Flow,1,Inward,22.167,,,0.002552,,
2020,534,Sint Maarten (Dutch part),8,Flow,2,Outward,1.148,,,0.000177,,
2020,534,Sint Maarten (Dutch part),9,Stock,1,Inward,141.465,,,0.000343,,
2020,534,Sint Maarten (Dutch part),9,Stock,2,Outward,99.134,,,0.000248,,
2020,703,Slovakia,8,Flow,1,Inward,-2403.547,,,-0.276727,,
2020,703,Slovakia,8,Flow,2,Outward,348.101,,,0.053672,,
2020,703,Slovakia,9,Stock,1,Inward,64293.129,,,0.155756,,
2020,703,Slovakia,9,Stock,2,Outward,5502.941,,,0.013741,,
2020,705,Slovenia,8,Flow,1,Inward,219.987,,,0.025328,,
2020,705,Slovenia,8,Flow,2,Outward,518.786,,,0.079988,,
2020,705,Slovenia,9,Stock,1,Inward,20448.137,,,0.049537,,
2020,705,Slovenia,9,Stock,2,Outward,8609.697,,,0.021498,,
2020,90,Solomon Islands,8,Flow,1,Inward,9.133,,,0.001052,,
2020,90,Solomon Islands,8,Flow,2,Outward,3.416,,,0.000527,,
2020,90,Solomon Islands,9,Stock,1,Inward,600.915,,,0.001456,,
2020,90,Solomon Islands,9,Stock,2,Outward,71.379,,,0.000178,,
2020,706,Somalia,8,Flow,1,Inward,534,,,0.061481,,
2020,706,Somalia,9,Stock,1,Inward,3685.52,,,0.008929,,
2020,710,South Africa,8,Flow,1,Inward,3062.256,Asset/liability basis.,,0.352566,,
2020,710,South Africa,8,Flow,2,Outward,-1950.835,Asset/liability basis.,,-0.300787,,
2020,710,South Africa,9,Stock,1,Inward,133126.555,Asset/liability basis.,,0.322511,,
2020,710,South Africa,9,Stock,2,Outward,250963.574,,,0.62665,,
2020,728,South Sudan,8,Flow,1,Inward,17.5,,,0.002015,,
2020,724,Spain,8,Flow,1,Inward,14917.088,,,1.717444,,
2020,724,Spain,8,Flow,2,Outward,36022.597,,,5.554104,,
2020,724,Spain,9,Stock,1,Inward,748989.484,,,1.814496,,
2020,724,Spain,9,Stock,2,Outward,521465.647,,,1.302087,,
2020,144,Sri Lanka,8,Flow,1,Inward,434.076,Asset/liability basis.,,0.049976,,
2020,144,Sri Lanka,8,Flow,2,Outward,14.543,Asset/liability basis.,,0.002242,,
2020,144,Sri Lanka,9,Stock,1,Inward,13655.11,Asset/liability basis.,,0.033081,,
2020,144,Sri Lanka,9,Stock,2,Outward,1508.644,,,0.003767,,
2020,275,State of Palestine,8,Flow,1,Inward,79.745,,,0.009181,,
2020,275,State of Palestine,8,Flow,2,Outward,59.103,,,0.009113,,
2020,275,State of Palestine,9,Stock,1,Inward,2717,,,0.006582,,
2020,275,State of Palestine,9,Stock,2,Outward,332,,,0.000829,,
2020,729,Sudan,8,Flow,1,Inward,716.94,,,0.082543,,
2020,729,Sudan,9,Stock,1,Inward,29210.838,,,0.070766,,
2020,736,Sudan (...2011),8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,736,Sudan (...2011),8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,736,Sudan (...2011),9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,736,Sudan (...2011),9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,740,Suriname,8,Flow,1,Inward,0.349,,,4.00E-05,,
2020,740,Suriname,9,Stock,1,Inward,2051.026,,,0.004969,,
2020,740,Suriname,9,Stock,2,Outward,223.674,,,0.000559,,
2020,752,Sweden,8,Flow,1,Inward,20621.567,,,2.374216,,
2020,752,Sweden,8,Flow,2,Outward,23052.755,,,3.554364,,
2020,752,Sweden,9,Stock,1,Inward,391783.251,,,0.949131,,
2020,752,Sweden,9,Stock,2,Outward,454308.932,,,1.134398,,
2020,756,Switzerland,8,Flow,1,Inward,-46370.905,,,-5.338805,,
2020,756,Switzerland,8,Flow,2,Outward,-32848.736,,,-5.064746,,
2020,756,Switzerland,9,Stock,1,Inward,1183578.602,,,2.867328,,
2020,756,Switzerland,9,Stock,2,Outward,1526013.536,,,3.810418,,
2020,760,Syrian Arab Republic,9,Stock,1,Inward,10742.908,,,0.026026,,
2020,760,Syrian Arab Republic,9,Stock,2,Outward,5,,,1.20E-05,,
2020,762,Tajikistan,8,Flow,1,Inward,106.535,Asset/liability basis.,,0.012266,,
2020,762,Tajikistan,8,Flow,2,Outward,70.335,Asset/liability basis.,,0.010845,,
2020,762,Tajikistan,9,Stock,1,Inward,3112.558,,,0.00754,,
2020,762,Tajikistan,9,Stock,2,Outward,223.07,,,0.000557,,
2020,764,Thailand,8,Flow,1,Inward,-5630.413,,,-0.648244,,
2020,764,Thailand,8,Flow,2,Outward,17269.61,,,2.662696,,
2020,764,Thailand,9,Stock,1,Inward,289647.401,,,0.701697,,
2020,764,Thailand,9,Stock,2,Outward,155759.312,,,0.388927,,
2020,626,Timor-Leste,8,Flow,1,Inward,-712.696,,,-0.082055,,
2020,626,Timor-Leste,8,Flow,2,Outward,-25.5,,,-0.003932,,
2020,626,Timor-Leste,9,Stock,1,Inward,354.014,,,0.000858,,
2020,626,Timor-Leste,9,Stock,2,Outward,83,,,0.000207,,
2020,768,Togo,8,Flow,1,Inward,-59.207,,,-0.006817,,
2020,768,Togo,8,Flow,2,Outward,-112.263,,,-0.017309,,
2020,768,Togo,9,Stock,1,Inward,1937.239,,,0.004693,,
2020,768,Togo,9,Stock,2,Outward,2399.006,,,0.00599,,
2020,776,Tonga,8,Flow,1,Inward,3.824,,,0.00044,,
2020,776,Tonga,8,Flow,2,Outward,1.078,,,0.000166,,
2020,776,Tonga,9,Stock,1,Inward,98.031,,,0.000237,,
2020,776,Tonga,9,Stock,2,Outward,47.656,,,0.000119,,
2020,780,Trinidad and Tobago,8,Flow,1,Inward,1055.969,,,0.121577,,
2020,780,Trinidad and Tobago,8,Flow,2,Outward,98.011,,,0.015112,,
2020,780,Trinidad and Tobago,9,Stock,1,Inward,10398.206,,,0.025191,,
2020,780,Trinidad and Tobago,9,Stock,2,Outward,1744.645,,,0.004356,,
2020,788,Tunisia,8,Flow,1,Inward,652.122,,,0.075081,,
